hour_index,timestamp,load_kw,pv_kw,wind_kw,renewable_kw,served_load_kw,excess_energy_kw,unmet_load_kw,battery_charge_kw,battery_discharge_kw,battery_discharge_dc_kw,battery_soc_pct,grid_import_kw,grid_export_kw,inverter_loss_kw,rectifier_loss_kw
6076,2025-09-11 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6077,2025-09-11 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6078,2025-09-11 06:00:00,1000.0,21.33660993858669,0.0,21.33660993858669,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,979.7302205583427,0.0,1.0668304969293345,0.0
6079,2025-09-11 07:00:00,1000.0,269.5928,0.0,269.5928,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,743.88684,0.0,13.479640000000018,0.0
6080,2025-09-11 08:00:00,1000.0,511.496,0.0,511.496,1000.0,195.70652631578946,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6081,2025-09-11 09:00:00,1000.0,782.9520000000001,0.0,782.9520000000001,1000.0,467.1625263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6082,2025-09-11 10:00:00,1000.0,1037.0,0.0,1037.0,1000.0,721.2105263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6083,2025-09-11 11:00:00,1000.0,1152.4368,0.0,1152.4368,1000.0,836.6473263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6084,2025-09-11 12:00:00,1000.0,1248.9968000000001,0.0,1248.9968000000001,1000.0,933.2073263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6085,2025-09-11 13:00:00,1000.0,1172.456,0.0,1172.456,1000.0,856.6665263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6086,2025-09-11 14:00:00,1000.0,1017.348,0.0,1017.348,1000.0,701.5585263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6087,2025-09-11 15:00:00,1000.0,769.0392,0.0,769.0392,1000.0,453.24972631578953,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6088,2025-09-11 16:00:00,1000.0,462.9168,0.0,462.9168,1000.0,147.1273263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6089,2025-09-11 17:00:00,1000.0,170.40800000000004,0.0,170.40800000000004,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,838.1124,0.0,8.520400000000024,0.0
6090,2025-09-11 18:00:00,1000.0,6.867999999999999,0.0,6.867999999999999,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,993.4754,0.0,0.3433999999999999,0.0
6091,2025-09-11 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6092,2025-09-11 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6093,2025-09-11 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6094,2025-09-11 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6095,2025-09-11 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6096,2025-09-12 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6097,2025-09-12 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6098,2025-09-12 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6099,2025-09-12 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6100,2025-09-12 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6101,2025-09-12 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6102,2025-09-12 06:00:00,1000.0,20.845365132669034,0.0,20.845365132669034,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,980.1969031239644,0.0,1.0422682566334522,0.0
6103,2025-09-12 07:00:00,1000.0,255.43520000000007,0.0,255.43520000000007,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,757.33656,0.0,12.77176,0.0
6104,2025-09-12 08:00:00,1000.0,533.0928,0.0,533.0928,1000.0,217.3033263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6105,2025-09-12 09:00:00,1000.0,830.8919999999999,0.0,830.8919999999999,1000.0,515.1025263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6106,2025-09-12 10:00:00,1000.0,1014.5192000000001,0.0,1014.5192000000001,1000.0,698.7297263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6107,2025-09-12 11:00:00,1000.0,1222.096,0.0,1222.096,1000.0,906.3065263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6108,2025-09-12 12:00:00,1000.0,1204.4160000000002,0.0,1204.4160000000002,1000.0,888.6265263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6109,2025-09-12 13:00:00,1000.0,1142.4407999999999,0.0,1142.4407999999999,1000.0,826.6513263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6110,2025-09-12 14:00:00,1000.0,964.2399999999999,0.0,964.2399999999999,1000.0,648.4505263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6111,2025-09-12 15:00:00,1000.0,709.9607999999998,0.0,709.9607999999998,1000.0,394.1713263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6112,2025-09-12 16:00:00,1000.0,415.7928,0.0,415.7928,1000.0,100.00332631578948,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6113,2025-09-12 17:00:00,1000.0,158.44,0.0,158.44,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,849.482,0.0,7.921999999999997,0.0
6114,2025-09-12 18:00:00,1000.0,5.684799999999991,0.0,5.684799999999991,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,994.59944,0.0,0.2842399999999996,0.0
6115,2025-09-12 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6116,2025-09-12 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6117,2025-09-12 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6118,2025-09-12 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6119,2025-09-12 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6120,2025-09-13 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6121,2025-09-13 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6122,2025-09-13 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6123,2025-09-13 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6124,2025-09-13 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6125,2025-09-13 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6126,2025-09-13 06:00:00,1000.0,20.360111037582257,0.0,20.360111037582257,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,980.6578945142969,0.0,1.0180055518791136,0.0
6127,2025-09-13 07:00:00,1000.0,265.472,0.0,265.472,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8016,0.0,13.273600000000016,0.0
6128,2025-09-13 08:00:00,1000.0,498.30400000000003,0.0,498.30400000000003,1000.0,182.5145263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6129,2025-09-13 09:00:00,1000.0,833.5168,0.0,833.5168,1000.0,517.7273263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6130,2025-09-13 10:00:00,1000.0,1077.1879999999999,0.0,1077.1879999999999,1000.0,761.3985263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6131,2025-09-13 11:00:00,1000.0,1171.2320000000002,0.0,1171.2320000000002,1000.0,855.4425263157897,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6132,2025-09-13 12:00:00,1000.0,1259.6592,0.0,1259.6592,1000.0,943.8697263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6133,2025-09-13 13:00:00,1000.0,1178.236,0.0,1178.236,1000.0,862.4465263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6134,2025-09-13 14:00:00,1000.0,1000.2799999999999,0.0,1000.2799999999999,1000.0,684.4905263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6135,2025-09-13 15:00:00,1000.0,747.3608000000002,0.0,747.3608000000002,1000.0,431.57132631578963,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6136,2025-09-13 16:00:00,1000.0,445.6039999999999,0.0,445.6039999999999,1000.0,129.8145263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6137,2025-09-13 17:00:00,1000.0,153.77519999999996,0.0,153.77519999999996,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,853.9135600000001,0.0,7.688760000000002,0.0
6138,2025-09-13 18:00:00,1000.0,5.575999999999989,0.0,5.575999999999989,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,994.7028,0.0,0.2787999999999995,0.0
6139,2025-09-13 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6140,2025-09-13 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6141,2025-09-13 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6142,2025-09-13 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6143,2025-09-13 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6144,2025-09-14 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6145,2025-09-14 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6146,2025-09-14 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6147,2025-09-14 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6148,2025-09-14 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6149,2025-09-14 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6150,2025-09-14 06:00:00,1000.0,19.880303177204254,0.0,19.880303177204254,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,981.1137119816559,0.0,0.9940151588602149,0.0
6151,2025-09-14 07:00:00,1000.0,287.54480000000007,0.0,287.54480000000007,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,726.8324399999999,0.0,14.377240000000029,0.0
6152,2025-09-14 08:00:00,1000.0,580.4888,0.0,580.4888,1000.0,264.69932631578945,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6153,2025-09-14 09:00:00,1000.0,830.1168,0.0,830.1168,1000.0,514.3273263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6154,2025-09-14 10:00:00,1000.0,1042.508,0.0,1042.508,1000.0,726.7185263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6155,2025-09-14 11:00:00,1000.0,1242.2512,0.0,1242.2512,1000.0,926.4617263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6156,2025-09-14 12:00:00,1000.0,1231.5888,0.0,1231.5888,1000.0,915.7993263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6157,2025-09-14 13:00:00,1000.0,1103.096,0.0,1103.096,1000.0,787.3065263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6158,2025-09-14 14:00:00,1000.0,995.2207999999999,0.0,995.2207999999999,1000.0,679.4313263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6159,2025-09-14 15:00:00,1000.0,727.94,0.0,727.94,1000.0,412.15052631578953,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6160,2025-09-14 16:00:00,1000.0,432.41200000000003,0.0,432.41200000000003,1000.0,116.62252631578951,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6161,2025-09-14 17:00:00,1000.0,150.32080000000002,0.0,150.32080000000002,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,857.19524,0.0,7.516040000000004,0.0
6162,2025-09-14 18:00:00,1000.0,4.895999999999995,0.0,4.895999999999995,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,995.3488,0.0,0.24479999999999968,0.0
6163,2025-09-14 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6164,2025-09-14 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6165,2025-09-14 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6166,2025-09-14 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6167,2025-09-14 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6168,2025-09-15 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6169,2025-09-15 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6170,2025-09-15 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6171,2025-09-15 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6172,2025-09-15 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6173,2025-09-15 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6174,2025-09-15 06:00:00,1000.0,19.40541472383025,0.0,19.40541472383025,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,981.5648560123612,0.0,0.9702707361915124,0.0
6175,2025-09-15 07:00:00,1000.0,301.20705535836345,0.0,301.20705535836345,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,713.8532974095547,0.0,15.060352767918175,0.0
6176,2025-09-15 08:00:00,1000.0,602.14,0.0,602.14,1000.0,286.35052631578947,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6177,2025-09-15 09:00:00,1000.0,897.736,0.0,897.736,1000.0,581.9465263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6178,2025-09-15 10:00:00,1000.0,1082.968,0.0,1082.968,1000.0,767.1785263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6179,2025-09-15 11:00:00,1000.0,1045.2007999999998,0.0,1045.2007999999998,1000.0,729.4113263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6180,2025-09-15 12:00:00,1000.0,1090.9920000000002,0.0,1090.9920000000002,1000.0,775.2025263157897,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6181,2025-09-15 13:00:00,1000.0,1102.2392,0.0,1102.2392,1000.0,786.4497263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6182,2025-09-15 14:00:00,1000.0,918.34,0.0,918.34,1000.0,602.5505263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6183,2025-09-15 15:00:00,1000.0,746.6399999999999,0.0,746.6399999999999,1000.0,430.85052631578935,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6184,2025-09-15 16:00:00,1000.0,432.3168,0.0,432.3168,1000.0,116.52732631578948,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6185,2025-09-15 17:00:00,1000.0,150.6608,0.0,150.6608,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,856.87224,0.0,7.53304,0.0
6186,2025-09-15 18:00:00,1000.0,4.283999999999993,0.0,4.283999999999993,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,995.9302,0.0,0.21419999999999995,0.0
6187,2025-09-15 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6188,2025-09-15 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6189,2025-09-15 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6190,2025-09-15 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6191,2025-09-15 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6192,2025-09-16 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6193,2025-09-16 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6194,2025-09-16 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6195,2025-09-16 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6196,2025-09-16 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6197,2025-09-16 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6198,2025-09-16 06:00:00,1000.0,18.93493824368829,0.0,18.93493824368829,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0118086684961,0.0,0.9467469121844161,0.0
6199,2025-09-16 07:00:00,1000.0,285.736,0.0,285.736,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,728.5508,0.0,14.286800000000028,0.0
6200,2025-09-16 08:00:00,1000.0,566.372,0.0,566.372,1000.0,250.58252631578944,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6201,2025-09-16 09:00:00,1000.0,724.54,0.0,724.54,1000.0,408.75052631578944,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6202,2025-09-16 10:00:00,1000.0,941.732,0.0,941.732,1000.0,625.9425263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6203,2025-09-16 11:00:00,1000.0,1063.724,0.0,1063.724,1000.0,747.9345263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6204,2025-09-16 12:00:00,1000.0,1011.228,0.0,1011.228,1000.0,695.4385263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6205,2025-09-16 13:00:00,1000.0,936.292,0.0,936.292,1000.0,620.5025263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6206,2025-09-16 14:00:00,1000.0,939.8280000000001,0.0,939.8280000000001,1000.0,624.0385263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6207,2025-09-16 15:00:00,1000.0,721.208,0.0,721.208,1000.0,405.41852631578945,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6208,2025-09-16 16:00:00,1000.0,426.52320000000003,0.0,426.52320000000003,1000.0,110.73372631578951,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6209,2025-09-16 17:00:00,1000.0,155.42079999999999,0.0,155.42079999999999,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,852.35024,0.0,7.771039999999999,0.0
6210,2025-09-16 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6211,2025-09-16 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6212,2025-09-16 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6213,2025-09-16 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6214,2025-09-16 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6215,2025-09-16 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6216,2025-09-17 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6217,2025-09-17 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6218,2025-09-17 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6219,2025-09-17 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6220,2025-09-17 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6221,2025-09-17 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6222,2025-09-17 06:00:00,1000.0,18.468387450178593,0.0,18.468387450178593,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,982.4550319223304,0.0,0.9234193725089312,0.0
6223,2025-09-17 07:00:00,1000.0,259.896,0.0,259.896,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0988,0.0,12.994800000000026,0.0
6224,2025-09-17 08:00:00,1000.0,524.96,0.0,524.96,1000.0,209.17052631578952,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6225,2025-09-17 09:00:00,1000.0,823.9288000000001,0.0,823.9288000000001,1000.0,508.1393263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6226,2025-09-17 10:00:00,1000.0,890.6639999999999,0.0,890.6639999999999,1000.0,574.8745263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6227,2025-09-17 11:00:00,1000.0,1141.992,0.0,1141.992,1000.0,826.2025263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6228,2025-09-17 12:00:00,1000.0,1003.7887999999999,0.0,1003.7887999999999,1000.0,687.9993263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6229,2025-09-17 13:00:00,1000.0,1013.7440000000001,0.0,1013.7440000000001,1000.0,697.9545263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6230,2025-09-17 14:00:00,1000.0,863.7632,0.0,863.7632,1000.0,547.9737263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6231,2025-09-17 15:00:00,1000.0,676.0832,0.0,676.0832,1000.0,360.2937263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6232,2025-09-17 16:00:00,1000.0,397.1472,0.0,397.1472,1000.0,81.35772631578948,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
6233,2025-09-17 17:00:00,1000.0,143.81999999999996,0.0,143.81999999999996,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,863.3710000000001,0.0,7.1910000000000025,0.0
6234,2025-09-17 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6235,2025-09-17 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6236,2025-09-17 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
6237,2025-09-17 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
